name,objra,objdec,Bars
manga-9511-12703,129.109595305,4.65403617846,0.5
manga-9511-12704,129.312117485,4.69587606312,0.25
manga-9511-12705,130.143392855,2.61135348928,0.0
manga-9511-1901,128.911633931,4.7570600323,0.75
manga-9511-1902,128.514748217,3.27310442826,0.0
manga-9511-3701,129.128546526,4.03766396821,0.75
manga-9511-3702,128.596620561,3.7601362183,0.0
manga-9511-3703,129.594027062,4.35598532173,0.0
manga-9511-3704,129.913366045,3.82854760801,0.5
manga-9511-6101,130.148663347,2.4770384895,1.0
manga-9511-6102,129.240751682,3.70745617569,0.0
manga-9511-6103,129.781931769,4.56732012216,0.5
manga-9511-6104,129.362363348,3.95569024062,0.0
manga-9511-9101,130.364273254,3.03968458783,0.5
manga-9511-9102,129.912560112,2.57409533873,0.0
manga-9512-12701,138.068277714,0.932291576054,0.0
manga-9512-12702,139.74081873,1.14891710836,0.0
manga-9512-12703,140.009042427,1.03830336226,0.0
manga-9512-12704,139.995344971,0.961271468471,0.5
manga-9512-12705,140.192444114,0.604565983515,0.25
manga-9512-1901,138.017963726,0.421797930147,0.0
manga-9512-1902,139.641419591,1.34374859847,0.5
manga-9512-3701,138.061748008,0.311786433012,0.0
manga-9512-3702,137.828824317,2.01902291158,0.0
manga-9512-3703,140.292939675,1.47274088487,0.0
manga-9512-3704,138.151260682,0.309491009543,0.75
manga-9512-6101,138.890577861,0.317310359999,0.0
manga-9512-6102,139.357446976,1.28834321419,1.0
manga-9512-6103,139.925621433,1.32580919267,1.0
manga-9512-6104,140.065052015,1.28884026262,0.0
manga-9512-9101,139.20845782,0.572708373011,0.0
manga-9512-9102,140.138730952,0.721057981925,0.0
manga-9513-12701,29.6446685788,12.4511635795,0.5
manga-9513-12702,29.0634608466,13.1658441664,0.5
manga-9513-12703,29.176047423,14.5954244733,0.0
manga-9513-12704,29.7560394203,13.22457624,0.0
manga-9513-12705,30.7014177363,12.5948020613,0.0
manga-9513-1901,28.5604969844,13.6786922597,0.5
manga-9513-1902,30.7081937163,14.5206085491,0.5
manga-9513-3701,29.2729273938,14.715587862,1.0
manga-9513-3702,29.3040575892,14.7354740934,0.0
manga-9513-3703,31.3456927493,14.156854678,1.0
manga-9513-3704,30.2055318822,12.9564797637,0.25
manga-9513-6101,28.74757,13.46772,1.0
manga-9513-6102,29.984666938,12.4595705879,0.5
manga-9513-6103,29.567641238,14.2966260171,0.0
manga-9513-6104,29.2657458796,13.1670587264,0.0
manga-9513-9101,29.8615119115,14.4915951107,0.0
manga-9513-9102,29.1938996734,13.2767782485,0.0
manga-9514-12701,32.4271106524,14.3254913546,0.0
manga-9514-12702,32.6471706006,12.9182200617,0.0
manga-9514-12703,32.5341279993,14.610096205,0.5
manga-9514-12704,32.9040042262,14.5125674621,0.5
manga-9514-12705,33.3970270848,13.3704825796,0.0
manga-9514-1901,33.2399805815,14.1028486629,0.5
manga-9514-1902,33.5880594277,14.1185349483,0.0
manga-9514-3701,32.8252498454,12.9220672536,0.0
manga-9514-3702,31.3610601742,13.3273761778,0.0
manga-9514-3703,32.9925752388,14.2692759713,0.5
manga-9514-3704,32.8782406002,14.3005186503,1.0
manga-9514-6101,31.3690037992,13.251615883,0.0
manga-9514-6102,33.5209059487,13.3172744882,1.0
manga-9514-6103,32.9093212827,14.2032777806,0.0
manga-9514-6104,33.626936979,13.7100139519,0.0
manga-9514-9101,31.6827355216,13.3716289407,1.0
manga-9514-9102,33.2955172934,14.0179652289,0.0
manga-9862-12701,193.192823497,27.9068047588,1.0
manga-9862-12702,194.44710252,27.8333159446,1.0
manga-9862-12703,195.500614547,27.7827046478,0.0
manga-9862-12704,194.897022011,27.8636288664,0.0
manga-9862-12705,194.787813562,27.8975638538,0.0
manga-9862-1901,194.783112227,27.8549580996,1.0
manga-9862-1902,194.926250218,27.9247416313,0.0
manga-9862-3701,195.093259473,27.6235482524,0.0
manga-9862-3702,194.942193446,27.8572309116,0.0
manga-9862-3703,195.228230809,27.8420112388,0.0
manga-9862-3704,195.026618475,28.0041200035,0.0
manga-9862-6101,194.133510084,27.0555867474,0.0
manga-9862-6102,194.394539517,27.3103035659,1.0
manga-9862-6103,194.986060137,27.9300479255,1.0
manga-9862-6104,195.118300626,27.9723971584,1.0
manga-9862-9101,195.1403225,27.637733979,0.5
manga-9862-9102,195.632843931,27.9355442811,0.5
manga-9863-12701,195.139836909,27.504158471,0.75
manga-9863-12702,194.834093588,27.8860097479,-0.5
manga-9863-12703,195.036393927,28.1598629479,0.0
manga-9863-12704,195.068827577,27.9675169402,-0.5
manga-9863-12705,195.13547773,27.7661400524,1.0
manga-9863-1901,195.053603424,28.0755010676,0.0
manga-9863-1902,195.306783861,27.9142685573,0.0
manga-9863-3701,192.61092383,26.7352866585,0.0
manga-9863-3702,192.654359047,27.4829979102,1.0
manga-9863-3703,194.513211072,26.9159830523,0.0
manga-9863-3704,193.17117834,26.3658211732,1.0
manga-9863-6101,192.932438898,27.9628222375,1.0
manga-9863-6102,194.40502548,28.0403881249,0.0
manga-9863-6103,195.022461664,28.0244372262,0.0
manga-9863-6104,195.288487172,27.8183074643,0.0
manga-9863-9101,192.937400708,27.0183183201,0.0
manga-9863-9102,193.474720713,28.1866211975,0.5
manga-9864-12701,213.715304729,50.4023245503,0.0
manga-9864-12702,213.97036934,50.3237995532,0.0
manga-9864-12703,216.197425085,52.0884345487,0.5
manga-9864-12704,215.05604215,51.7225614842,0.0
manga-9864-12705,217.12200475,50.6900266995,0.0
manga-9864-1901,216.089541769,52.1243839051,0.0
manga-9864-1902,215.581978012,51.8109431516,0.0
manga-9864-3701,213.887197194,50.1810346759,0.0
manga-9864-3702,213.875954608,51.4985508873,0.0
manga-9864-3703,215.41080344,50.7535569977,0.5
manga-9864-3704,215.783508137,50.221357903,0.0
manga-9864-6101,215.7521036,51.7095713748,0.0
manga-9864-6102,215.117301191,51.4631647487,0.5
manga-9864-6103,215.067344061,52.1561395812,0.0
manga-9864-6104,214.868045786,52.1354052156,0.0
manga-9864-9101,213.91577,50.71383,0.0
manga-9864-9102,217.157588642,50.7676497738,0.0
manga-9865-12701,224.941125343,49.5039283741,0.0
manga-9865-12702,223.964741911,49.647511889,0.25
manga-9865-12703,223.139811668,50.9228368723,0.0
manga-9865-12704,223.782777899,51.0202531264,-0.5
manga-9865-12705,225.41734,49.3738,1.0
manga-9865-1901,222.436848585,50.7108933442,0.5
manga-9865-1902,223.866232266,51.0477379587,0.0
manga-9865-3701,224.014437942,49.3112726313,0.0
manga-9865-3702,223.636052295,50.1551663813,0.0
manga-9865-3703,226.089929736,50.6975510231,0.75
manga-9865-3704,225.804219053,49.8511547384,0.0
manga-9865-6101,225.102417723,49.2540690353,0.0
manga-9865-6102,224.485095866,49.3443839126,0.0
manga-9865-6103,225.007924481,49.7468095964,1.0
manga-9865-6104,225.546020955,50.6772028328,0.0
manga-9865-9101,223.562877073,49.4304975378,0.0
manga-9865-9102,224.897977138,49.3274453749,0.5
manga-9866-12701,242.350666078,33.0002462434,0.0
manga-9866-12702,243.204518163,31.9931871903,0.0
manga-9866-12704,243.172202103,33.0377048634,0.0
manga-9866-12705,243.938120332,31.8218423631,0.0
manga-9866-1901,243.493382032,31.6902457784,0.0
manga-9866-1902,243.551903803,31.4904495341,0.0
manga-9866-3701,243.063305493,31.8187245784,0.0
manga-9866-3702,242.270917575,32.7036931124,0.0
manga-9866-3703,244.612010432,33.7146052691,0.0
manga-9866-3704,243.730039636,31.8163481635,0.75
manga-9866-6101,242.453120964,31.626162335,1.0
manga-9866-6102,243.337440367,31.2740785601,0.5
manga-9866-6103,243.587969858,32.1765752613,0.0
manga-9866-6104,243.734145251,33.0626375602,0.0
manga-9866-9101,243.280207071,31.2757830662,0.0
manga-9866-9102,243.76874,31.46255,1.0
manga-9867-12701,220.620470522,49.2941460403,0.0
manga-9867-12702,221.600347494,48.1784242374,0.5
manga-9867-12703,222.834822636,49.8364635889,0.0
manga-9867-12704,222.269418815,49.94700962,0.75
manga-9867-12705,222.769133734,49.2551419188,0.0
manga-9867-1901,221.354177491,49.1278798073,0.0
manga-9867-1902,223.532221493,49.4291371109,0.0
manga-9867-3701,221.225193858,48.6419243002,0.0
manga-9867-3702,221.634996597,49.0105592947,0.0
manga-9867-3703,223.588434614,48.9911989341,1.0
manga-9867-3704,223.782662874,48.3303648121,0.5
manga-9867-6101,220.129823115,48.5127241061,0.5
manga-9867-6102,222.031953216,48.0938265364,0.0
manga-9867-6103,221.624459822,49.8903270002,0.0
manga-9867-6104,220.880359143,49.3931196462,0.0
manga-9867-9101,219.689804305,49.4425867996,0.25
manga-9867-9102,221.3144,49.43478,0.0
manga-9868-12701,218.468780678,45.7611491471,0.0
manga-9868-12702,217.975396581,46.2702966932,0.25
manga-9868-12703,220.08365595,46.935688792,1.0
manga-9868-12704,219.657081259,46.6631200591,0.0
manga-9868-12705,218.874573983,46.2023905577,0.5
manga-9868-1901,218.600034104,48.0374809129,0.0
manga-9868-1902,219.438477655,47.3149061861,0.0
manga-9868-3701,219.704696302,46.6081857086,0.0
manga-9868-3702,218.947564333,47.0074672475,0.5
manga-9868-3703,219.742857784,47.3079157281,0.0
manga-9868-3704,219.726705634,46.6656150482,0.0
manga-9868-6101,217.824864002,47.4976011776,1.0
manga-9868-6102,219.227540718,46.8017683736,1.0
manga-9868-6103,218.662631073,47.9683332314,0.0
manga-9868-6104,220.498722704,47.0111632402,0.0
manga-9868-9101,218.538472134,48.1088764319,0.0
manga-9868-9102,218.36486701,46.4682615107,0.5
manga-9869-12701,247.630905644,41.0941029331,0.0
manga-9869-12702,247.241677177,39.3190882315,0.0
manga-9869-12703,249.537684437,39.9177974265,0.0
manga-9869-12704,246.801335135,40.973653188,0.0
manga-9869-12705,247.714769446,39.9896624805,0.0
manga-9869-1901,246.959644668,40.937449163,0.0
manga-9869-1902,247.287293882,38.5490673258,0.0
manga-9869-3701,247.480416346,40.6599580358,0.0
manga-9869-3702,245.963654286,40.1308809787,0.75
manga-9869-3703,247.744881322,40.9305924298,0.0
manga-9869-3704,249.523195508,39.506255251,0.0
manga-9869-6101,248.909205071,38.9727987048,-0.5
manga-9869-6102,247.869050815,39.942797711,0.75
manga-9869-6103,247.254797804,40.4950615378,0.0
manga-9869-6104,247.933782082,40.4267250539,0.0
manga-9869-9101,246.591343199,40.9118371658,0.0
manga-9869-9102,247.256607727,40.5348708,1.0
manga-9870-12701,230.108412527,43.0484305988,0.0
manga-9870-12702,230.702022552,43.773504889,0.75
manga-9870-12703,232.761075491,44.5597467804,0.5
manga-9870-12704,231.80171,44.59704,0.0
manga-9870-12705,231.93420602,43.0690416203,0.0
manga-9870-1901,230.357634111,43.454386976,0.0
manga-9870-1902,233.165105061,44.5341852818,0.0
manga-9870-3701,229.795587153,43.2045562882,0.0
manga-9870-3702,229.934607505,44.3218444145,0.0
manga-9870-3703,232.941324427,44.1081191767,0.0
manga-9870-3704,231.274360604,44.053413608,0.0
manga-9870-6101,233.066255143,43.6293613092,1.0
manga-9870-6102,231.515491617,44.5336226308,0.5
manga-9870-6103,233.228291256,44.5387324245,0.75
manga-9870-6104,233.44112286,43.4462966622,1.0
manga-9870-9101,233.28344626,44.5356789804,1.0
manga-9870-9102,233.165628887,43.0578073386,0.0
manga-9871-12701,227.329239945,42.6750722013,1.0
manga-9871-12702,228.280733463,41.2646196408,1.0
manga-9871-12703,229.355528461,42.9564578142,1.0
manga-9871-12704,229.164859076,42.9538517436,0.0
manga-9871-12705,228.372167425,42.3302546015,0.5
manga-9871-1901,228.91605,43.17848,0.5
manga-9871-1902,229.230336571,43.1094638412,0.0
manga-9871-3701,227.360498507,42.5954051455,1.0
manga-9871-3702,228.295074885,43.2617104767,0.0
manga-9871-3703,228.797141891,43.1596836041,0.5
manga-9871-3704,227.386987163,42.4899176174,0.0
manga-9871-6101,227.863793703,41.0899929929,0.25
manga-9871-6102,229.009499056,42.1462413591,0.0
manga-9871-6103,226.989232854,41.9023394247,0.0
manga-9871-6104,228.98459662,43.1667800105,0.0
manga-9871-9101,227.547504702,42.607145053,0.0
manga-9871-9102,228.982653056,41.4311258774,0.0
manga-9872-12701,231.205309356,42.1725581055,0.5
manga-9872-12702,232.08017836,42.3547928,1.0
manga-9872-12703,231.99773,42.84963,0.0
manga-9872-12704,233.377171179,41.0961140392,1.0
manga-9872-12705,234.031337326,41.4919184761,0.0
manga-9872-1901,231.042635218,42.0687225384,0.5
manga-9872-1902,233.815568887,41.5705272312,0.5
manga-9872-3701,233.231957146,42.4382571042,0.5
manga-9872-3702,230.574386471,42.2870128003,1.0
manga-9872-3703,231.991117235,42.9712018534,0.0
manga-9872-3704,234.127669317,41.1747630773,0.0
manga-9872-6101,233.136291413,41.9804417118,0.5
manga-9872-6102,232.041293457,42.2044581934,1.0
manga-9872-6103,230.39627,41.90446,0.0
manga-9872-6104,231.631883687,42.8749106326,0.0
manga-9872-9101,233.115235694,41.8117859622,0.5
manga-9872-9102,234.134706786,41.7992939146,0.75
manga-9873-12701,194.179998415,26.7419803983,0.0
manga-9873-12702,194.585530738,27.4293585241,0.0
manga-9873-12703,194.474741483,28.4997927987,0.0
manga-9873-12704,194.430129892,27.5776196029,0.0
manga-9873-12705,195.026068401,27.6852949413,0.0
manga-9873-1901,194.932191197,27.9946832292,0.0
manga-9873-1902,194.400547553,27.484812581,0.0
manga-9873-3701,194.528468033,27.5768749367,1.0
manga-9873-3702,194.364626896,27.6362425071,0.0
manga-9873-3703,194.221427424,27.9295041078,0.0
manga-9873-3704,195.539062848,27.5893461299,0.0
manga-9873-6101,194.904062045,27.8258051834,0.0
manga-9873-6102,194.789443506,28.0409320126,0.0
manga-9873-6103,194.722661601,28.1261034851,0.5
manga-9873-6104,195.06144553,28.0413643405,0.0
manga-9873-9101,194.877701754,27.7914236176,0.0
manga-9873-9102,196.173663605,28.2275551597,0.0
manga-9874-12701,194.580636349,28.6984713192,0.0
manga-9874-12702,194.380135596,28.018433095,0.5
manga-9874-12703,195.13905648,27.8242262694,0.5
manga-9874-12704,193.730903044,29.0123860189,0.0
manga-9874-12705,195.079595534,27.5537156077,1.0
manga-9874-1901,195.111908792,27.5156062479,0.0
manga-9874-1902,195.719765034,27.866597928,0.0
manga-9874-3701,195.037987631,28.1703885249,0.0
manga-9874-3702,193.795269511,29.5782512716,1.0
manga-9874-3703,195.022933901,27.8076021907,0.0
manga-9874-3704,194.633606124,27.4563166509,0.5
manga-9874-6101,195.078300108,27.9371008252,1.0
manga-9874-6102,195.125772086,28.1600357048,0.0
manga-9874-6103,195.412986614,28.2458127998,0.0
manga-9874-6104,195.313405652,27.6692261738,0.0
manga-9874-9101,195.735741608,28.0704196768,0.0
manga-9874-9102,194.612217945,29.612499106,0.25
manga-9875-12701,194.858941966,28.2875636444,0.0
manga-9875-12702,194.568900631,27.802577569,0.0
manga-9875-12703,195.889303656,29.0604897385,0.5
manga-9875-12704,193.895376923,29.0008681225,0.75
manga-9875-12705,196.54620917,27.7001493909,0.0
manga-9875-1901,193.999798149,28.186963382,1.0
manga-9875-1902,194.361587587,26.6939142374,0.5
manga-9875-3701,194.959096858,27.9126548253,0.5
manga-9875-3702,194.767316114,27.9591678574,0.0
manga-9875-3703,195.116532022,27.955985353,0.5
manga-9875-3704,195.11524333,27.6251974508,0.0
manga-9875-6101,194.045758003,28.1631998296,0.5
manga-9875-6102,194.632955412,28.0496130687,0.0
manga-9875-6103,194.875493488,28.7001354041,0.0
manga-9875-6104,194.917111648,27.8549331013,0.0
manga-9875-9101,194.579932588,27.7620946664,0.0
manga-9875-9102,195.846416231,28.8641772447,0.0
manga-9876-12701,194.634485129,28.3779606067,-0.5
manga-9876-12702,194.638083543,27.3643678157,1.0
manga-9876-12703,194.697503972,27.6747219433,0.0
manga-9876-12704,195.17736,28.11632,0.0
manga-9876-12705,196.061751441,26.1161917315,1.0
manga-9876-1901,195.046405681,28.0652475985,0.0
manga-9876-1902,194.978613471,27.7959985141,0.0
manga-9876-3701,194.605508477,27.199996841,0.5
manga-9876-3702,194.57766144,27.3108172554,0.0
manga-9876-3703,194.91587852,27.5764791883,1.0
manga-9876-3704,195.504353853,27.6529898497,1.0
manga-9876-6101,195.553227073,28.2148516578,0.75
manga-9876-6102,195.880152661,28.0923261772,0.0
manga-9876-6103,195.648102824,28.7451731452,0.0
manga-9876-6104,195.1828,28.41632,0.0
manga-9876-9101,194.922091018,28.5071906731,0.0
manga-9876-9102,195.855550973,28.0140112833,1.0
manga-9877-12701,194.146628736,28.2754542627,1.0
manga-9877-12702,194.682960953,28.2826700105,0.0
manga-9877-12703,196.580822863,28.0524980439,0.0
manga-9877-12704,195.033836039,27.9769557537,0.0
manga-9877-12705,194.792936802,27.6198428479,0.0
manga-9877-1901,195.070939008,28.0639222565,0.5
manga-9877-1902,195.270098514,27.8917529314,0.5
manga-9877-3701,195.004914533,26.9560938529,0.5
manga-9877-3702,194.618400905,27.5594115839,0.0
manga-9877-3703,195.960414326,28.0544224378,0.0
manga-9877-3704,194.662274497,27.9539019989,0.0
manga-9877-6101,194.529502065,26.7870986258,0.0
manga-9877-6102,195.655647193,27.1761355795,0.0
manga-9877-6103,194.660044171,27.544099446,0.5
manga-9877-6104,195.090290656,27.8985596385,0.0
manga-9877-9101,193.837216404,27.6691256183,0.25
manga-9877-9102,194.340601346,27.8804301465,0.5
manga-9878-12701,202.84094407,25.6191245013,0.0
manga-9878-12702,200.52037569,25.751679868,0.5
manga-9878-12703,201.539281332,26.7701144238,0.0
manga-9878-12704,202.396308236,26.4099358425,0.0
manga-9878-12705,202.754846269,25.9255666821,0.0
manga-9878-1901,200.511397762,25.485310392,0.25
manga-9878-1902,201.948043235,25.4495678287,0.0
manga-9878-3701,202.188787997,25.0885239796,0.0
manga-9878-3702,200.395513121,26.3046480689,0.25
manga-9878-3703,201.234453118,26.4635165132,0.75
manga-9878-3704,201.643064072,26.305796017,0.0
manga-9878-6101,200.392058054,25.5162302268,0.75
manga-9878-6102,201.513530444,24.5829372785,0.0
manga-9878-6103,201.193944317,26.7384194627,0.0
manga-9878-6104,202.814145386,25.9829332419,0.0
manga-9878-9101,202.140621348,26.4085831623,0.5
manga-9878-9102,202.934279612,25.1396359306,0.0
manga-9879-12701,197.770172162,26.9726399522,0.0
manga-9879-12702,198.362302078,27.8023870769,1.0
manga-9879-12703,197.359784508,28.4158321342,0.0
manga-9879-12704,198.809496825,26.8515209258,0.5
manga-9879-12705,199.19127,26.2122,0.5
manga-9879-1901,197.345330817,28.3212797241,0.0
manga-9879-1902,197.347602609,28.2814499456,1.0
manga-9879-3701,197.87962097,28.067128063,1.0
manga-9879-3702,197.44079102,28.6211547265,0.5
manga-9879-3703,198.758952997,28.0363934703,0.0
manga-9879-3704,197.80318,26.81394,0.0
manga-9879-6101,199.201582482,28.3617861702,1.0
manga-9879-6102,197.006915793,26.7653864079,1.0
manga-9879-6103,197.009926906,28.2514018163,0.0
manga-9879-6104,197.694256341,28.6421684103,0.0
manga-9879-9101,196.80506,28.04697,0.5
manga-9879-9102,197.828878618,27.9667937932,0.0
manga-9880-12701,195.16572,27.92401,0.0
manga-9880-12702,195.646572699,27.439449824,0.25
manga-9880-12703,195.198389338,29.0671720147,0.0
manga-9880-12704,196.07681,28.46816,0.0
manga-9880-12705,195.817715111,28.0304344776,0.0
manga-9880-1901,195.078678476,28.0093027853,0.0
manga-9880-1902,195.36310974,27.9991879789,0.0
manga-9880-3701,194.86968999,28.0405183648,0.0
manga-9880-3702,195.451588904,27.6039619877,0.0
manga-9880-3703,195.839822404,28.3090530869,1.0
manga-9880-3704,196.18057729,28.2515835149,0.0
manga-9880-6101,195.636478417,27.2955655781,0.0
manga-9880-6102,195.806967087,27.3690721375,0.0
manga-9880-6103,195.590244425,28.256014587,0.0
manga-9880-6104,195.802628996,28.1724999114,0.0
manga-9880-9101,195.07973,28.87813,0.0
manga-9880-9102,196.671360604,27.8841390702,0.0
manga-9881-12701,205.419200168,23.1890214792,0.0
manga-9881-12702,204.999064635,24.008089843,1.0
manga-9881-12703,204.738877751,24.980246406,0.0
manga-9881-12704,205.326216402,24.4962006646,1.0
manga-9881-12705,205.373570269,23.1669644206,1.0
manga-9881-1901,204.806912689,24.8930759381,0.5
manga-9881-1902,205.690424787,24.5900537916,0.0
manga-9881-3701,205.981208731,24.6800128911,0.25
manga-9881-3702,203.81165409,25.044752109,0.0
manga-9881-3703,204.891366357,25.5560986915,0.5
manga-9881-3704,205.355710988,23.2474871744,1.0
manga-9881-6101,205.543171514,24.5579164178,1.0
manga-9881-6102,205.213158666,24.4733117249,0.0
manga-9881-6103,205.638152898,25.3448980203,0.0
manga-9881-6104,205.933957661,25.3921420352,0.0
